Layers,Units,Epochs,Batch Size,Activation,Optimizer,Loss,Predictions,MAPE
5,50,50,32,relu,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[185.86833, 74.8714, 194.18118, 108.482056, 130.57521, 104.193954, 71.0226, 122.590225]",0.23192481837511963
5,50,50,32,relu,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[203.55637, 356.8836, 653.7802, 3001.3792, 13028.073, 75925.73, 543353.94, 2825905.0]",3637.7030457815454
5,50,50,32,relu,rmsprop,mse,"[113.77841, 113.769035, 113.77065, 113.773155, 113.77314, 113.77314, 113.773155, 113.773155]",0.23831881316857972
5,50,50,32,relu,rmsprop,huber_loss,"[113.53966, 113.53956, 113.53956, 113.53963, 113.53963, 113.53963, 113.53963, 113.53963]",0.23988027264669975
5,50,50,32,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.067924, 77.06792, 77.06791, 77.06789, 77.06789, 77.06789, 77.06789, 77.06789]",0.484049447342381
5,50,50,32,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[200.04364, 200.04861, 248.38972, 458.84842, 734.4233, 2431.6357, 13338.851, 75123.016]",96.2882566993874
5,50,50,32,tanh,adam,mse,"[196.6058, 89.80837, 198.66594, 198.7101, 198.52792, 198.7102, 198.7102, 198.7102]",0.41734802274835825
5,50,50,32,tanh,adam,huber_loss,"[196.63966, 85.18083, 201.33446, 201.56105, 200.86137, 201.56178, 201.5618, 201.56172]",0.432903964933349
5,50,50,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[118.54605, 88.67278, 86.9806, 123.60021, 119.90372, 86.02175, 123.88703, 124.859055]",0.28348079227028933
5,50,50,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[194.94894, 185.8023, 172.08115, 207.90388, 207.838, 207.5629, 207.91612, 207.9162]",0.4544654988973036
5,50,50,32,tanh,rmsprop,mse,"[113.680664, 113.67806, 113.6777, 113.67898, 113.67898, 113.67898, 113.67898, 113.67898]",0.2389478422879034
5,50,50,32,tanh,rmsprop,huber_loss,"[113.65003, 113.649925, 113.649925, 113.650024, 113.650024, 113.650024, 113.650024, 113.650024]",0.23914124356885097
5,50,50,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.05624, 77.05614, 77.05601, 77.05574, 77.05574, 77.05574, 77.05574, 77.05574]",0.4841300853133077
5,50,50,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[160.98613, 160.98228, 160.98743, 161.00809, 161.00809, 161.00812, 161.00812, 161.00812]",0.23323174378483297
5,64,30,16,relu,adam,mse,"[194.3822, 83.64266, 63.07463, 60.91397, 63.880955, 95.63501, 106.28509, 85.96414]",0.3980871873549937
5,64,30,16,relu,adam,huber_loss,"[198.62718, 123.616196, 859.96094, 8879.221, 75371.336, 1127479.8, 13537184.0, 157948020.0]",184639.1934680479
5,64,30,16,relu,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[121.72104, 99.78634, 70.28034, 121.62823, 98.21315, 109.79796, 119.89305, 67.71111]",0.32495698902192605
5,64,30,16,relu,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[196.12631, 183.81168, 194.19803, 283.27692, 280.6503, 322.80548, 441.45032, 473.84872]",1.1851738898987896
5,64,30,16,relu,rmsprop,mse,"[113.70345, 113.70116, 113.700226, 113.70212, 113.70212, 113.70212, 113.70212, 113.70212]",0.23879348069578504
5,64,30,16,relu,rmsprop,huber_loss,"[113.53977, 113.5397, 113.53972, 113.539734, 113.539734, 113.539734, 113.539734, 113.539734]",0.23987949294823613
5,64,30,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.106445, 77.10645, 77.10645, 77.10646, 77.10646, 77.10646, 77.10646, 77.10646]",0.4837912787050322
5,64,30,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[160.83205, 160.77838, 160.85121, 161.16168, 161.1616, 161.16245, 161.16394, 161.16394]",0.2339602849581205
5,64,30,16,tanh,adam,mse,"[140.89926, 141.90895, 144.71315, 135.37889, 135.30408, 135.14865, 135.98802, 135.9989]",0.13930347016616187
5,64,30,16,tanh,adam,huber_loss,"[188.4373, 94.7182, 188.52602, 189.65317, 187.30579, 189.66006, 189.6596, 189.66048]",0.37766868501205797
5,64,30,16,tanh,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[97.503006, 87.06085, 81.90138, 81.67908, 90.30364, 92.62817, 90.10361, 84.161644]",0.4114822101776261
5,64,30,16,tanh,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[161.03462, 160.98419, 160.93211, 161.19673, 161.19658, 161.1964, 161.19727, 161.19727]",0.23414345287648267
5,64,30,16,tanh,rmsprop,mse,"[113.52684, 113.526024, 113.52619, 113.52665, 113.52665, 113.52665, 113.52665, 113.52665]",0.23996774245100028
5,64,30,16,tanh,rmsprop,huber_loss,"[113.64915, 113.64919, 113.64921, 113.64916, 113.64916, 113.64916, 113.64916, 113.64916]",0.23914684116684864
5,64,30,16,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.10945, 77.10942, 77.109406, 77.10937, 77.10937, 77.10937, 77.10937, 77.10937]",0.4837716908447718
5,64,30,16,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[160.7157, 160.71545, 160.71577, 160.71683, 160.71683, 160.71683, 160.71683, 160.71683]",0.2319038259589252
5,64,30,32,relu,adam,mse,"[199.90256, 106.963524, 273.4379, 987.27716, 1786.2585, 16352.961, 110040.836, 591830.56]",757.919000644806
5,64,30,32,relu,adam,huber_loss,"[208.42123, 69.39898, 64.169556, 63.72155, 98.634285, 115.41077, 131.55841, 76.38687]",0.335860498762932
5,64,30,32,relu,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[93.87672, 76.372696, 82.48152, 81.4826, 90.32233, 89.47613, 86.43402, 80.25906]",0.43263091250177893
5,64,30,32,relu,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[187.28136, 199.1392, 267.67822, 564.05054, 897.5406, 2427.0007, 10220.406, 37995.9]",53.480229488066215
5,64,30,32,relu,rmsprop,mse,"[113.684494, 113.68372, 113.683754, 113.68462, 113.68462, 113.68462, 113.68462, 113.68462]",0.23891076374742876
5,64,30,32,relu,rmsprop,huber_loss,"[113.649895, 113.649796, 113.64989, 113.649956, 113.649956, 113.649956, 113.649956, 113.649956]",0.23914177323497143
5,64,30,32,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.134445, 77.13444, 77.13442, 77.13438, 77.13438, 77.13438, 77.13438, 77.13438]",0.48360425828395043
5,64,30,32,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[158.71158, 158.68468, 158.76271, 158.94077, 158.9408, 158.94127, 158.94186, 158.94186]",0.22382405724632654
5,64,30,32,tanh,adam,mse,"[161.7052, 86.25979, 86.308754, 161.91641, 149.56485, 120.040924, 161.91678, 161.89192]",0.28751231932022614
5,64,30,32,tanh,adam,huber_loss,"[159.80574, 76.62449, 92.1192, 160.60321, 131.6912, 74.24467, 160.60478, 160.47552]",0.3235368474099699
5,64,30,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[94.467476, 89.729454, 87.562, 82.1631, 87.99445, 91.125626, 91.8656, 86.02108]",0.4073647301757895
5,64,30,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[161.02032, 160.98944, 160.98329, 161.13632, 161.13628, 161.13626, 161.13657, 161.13657]",0.23383743151362468
5,64,30,32,tanh,rmsprop,mse,"[113.52661, 113.525826, 113.526054, 113.526245, 113.52625, 113.526245, 113.526245, 113.526245]",0.2399700344938679
5,64,30,32,tanh,rmsprop,huber_loss,"[113.64924, 113.649254, 113.649254, 113.64925, 113.64925, 113.64925, 113.64925, 113.64925]",0.23914631499417943
5,64,30,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.17518, 77.17517, 77.17516, 77.175156, 77.175156, 77.175156, 77.175156, 77.175156]",0.48333133486505725
5,64,30,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[160.47832, 160.47647, 160.47876, 160.49002, 160.49002, 160.49, 160.49002, 160.49002]",0.23087198655383143
5,64,50,16,relu,adam,mse,"[199.02693, 74.66114, 66.4178, 64.90012, 121.59821, 101.77414, 102.5827, 195.81998]",0.39732720014047107
5,64,50,16,relu,adam,huber_loss,"[190.65082, 118.45469, 247.11617, 1074.6788, 2245.9514, 21165.344, 147188.05, 835648.6]",1060.690288505408
5,64,50,16,relu,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[193.59848, 68.505684, 113.31936, 491.66348, 155.0237, 1297.8461, 9958.15, 6555.3843]",17.329218326578133
5,64,50,16,relu,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[205.75775, 435.6104, 915.1108, 4272.942, 23273.39, 138308.14, 983329.3, 6008936.5]",7554.600471374787
5,64,50,16,relu,rmsprop,mse,"[113.48371, 113.47378, 113.47481, 113.481094, 113.48109, 113.481094, 113.481094, 113.481094]",0.24028015806144923
5,64,50,16,relu,rmsprop,huber_loss,"[113.539764, 113.539665, 113.53971, 113.53976, 113.53976, 113.53976, 113.53976, 113.53976]",0.2398794228451522
5,64,50,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.21463, 77.21464, 77.21465, 77.21466, 77.21466, 77.21466, 77.21466, 77.21466]",0.48306692653861366
5,64,50,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[162.4566, 162.23486, 162.83107, 164.35742, 164.3605, 164.39166, 164.43372, 164.43419]",0.24874604164820108
