Layers,Units,Epochs,Batch Size,Activation,Optimizer,Loss,Predictions,MAPE
3,50,50,16,tanh,adam,huber_loss,"[126.92858, 126.94799, 126.253876, 128.32697, 131.89401, 132.0418, 132.40306, 133.1858]",0.17433536814811865
3,50,50,16,tanh,rmsprop,mse,"[122.34743, 122.26329, 121.4926, 122.85421, 125.17862, 125.226074, 125.39536, 125.83044]",0.19228639179317775
3,50,50,16,tanh,rmsprop,huber_loss,"[119.43904, 119.34684, 118.83285, 119.43962, 120.4981, 120.49681, 120.527374, 120.636086]",0.20845034195413745
3,50,50,32,relu,adam,mse,"[114.92855, 114.75526, 113.79552, 114.2331, 115.184166, 115.12801, 115.09633, 115.21536]",0.2312590345153273
3,50,50,32,relu,adam,huber_loss,"[132.64499, 132.80457, 132.44286, 134.89482, 139.22977, 139.46664, 139.94785, 140.85934]",0.16701115291821703
3,50,50,32,relu,rmsprop,mse,"[121.26085, 121.18782, 120.4044, 121.42252, 123.30817, 123.3171, 123.39676, 123.68496]",0.1986976904807904
3,50,50,32,relu,rmsprop,huber_loss,"[119.93503, 119.84405, 119.24385, 119.94867, 121.207306, 121.20519, 121.2428, 121.3876]",0.20591875856882846
3,50,50,32,tanh,adam,mse,"[126.64361, 126.657295, 125.9216, 127.878716, 131.31592, 131.43813, 131.75252, 132.47635]",0.17507558436646858
3,50,50,32,tanh,adam,huber_loss,"[126.85176, 126.86375, 126.18325, 128.21176, 131.68587, 131.82547, 132.17058, 132.91681]",0.17448668796115585
3,50,50,32,tanh,rmsprop,mse,"[122.03742, 121.95182, 121.145035, 122.39776, 124.605255, 124.632996, 124.76529, 125.154015]",0.1942511967154555
3,50,50,32,tanh,rmsprop,huber_loss,"[120.06603, 119.96956, 119.42391, 120.184746, 121.46569, 121.47377, 121.528915, 121.68604]",0.20499913393632194
3,64,30,16,relu,adam,mse,"[128.56412, 128.62216, 127.90318, 130.04628, 133.94896, 134.0968, 134.46439, 135.31038]",0.17017791933064666
3,64,30,16,relu,adam,huber_loss,"[127.63612, 127.68817, 127.01407, 128.79228, 132.04768, 132.14816, 132.39883, 133.00624]",0.1722761918054459
3,64,30,16,relu,rmsprop,mse,"[114.42183, 114.31303, 113.79107, 114.014175, 114.50185, 114.48381, 114.473885, 114.50648]",0.23451273856478838
3,64,30,16,relu,rmsprop,huber_loss,"[110.03768, 109.888885, 109.31325, 109.35518, 109.56214, 109.53452, 109.50955, 109.51903]",0.2664357290335724
3,64,30,16,tanh,adam,mse,"[113.61663, 113.34335, 112.041016, 112.46716, 113.46581, 113.345566, 113.25828, 113.40761]",0.24246142006513205
3,64,30,16,tanh,adam,huber_loss,"[112.72951, 112.48389, 111.32022, 111.61131, 112.36806, 112.269005, 112.18738, 112.2795]",0.24906194965440814
3,64,30,16,tanh,rmsprop,mse,"[121.8133, 121.72418, 120.99369, 122.20182, 124.26677, 124.300354, 124.43448, 124.791245]",0.19535769256252405
3,64,30,16,tanh,rmsprop,huber_loss,"[120.37969, 120.282745, 119.70388, 120.5285, 121.92521, 121.93517, 121.99875, 122.18005]",0.2033497207920131
3,64,30,32,relu,adam,mse,"[109.97197, 109.76023, 108.80829, 108.85481, 109.171425, 109.10078, 109.02954, 109.04947]",0.26903421599302163
3,64,30,32,relu,adam,huber_loss,"[125.27885, 125.29014, 124.24996, 126.2438, 130.04521, 130.1504, 130.46793, 131.38104]",0.17922084749913963
3,64,30,32,relu,rmsprop,mse,"[118.82795, 118.74175, 118.15781, 118.69377, 119.71419, 119.703926, 119.717926, 119.81587]",0.21165499823069447
3,64,30,32,relu,rmsprop,huber_loss,"[113.966576, 113.868355, 113.413536, 113.59499, 113.99404, 113.98, 113.971924, 113.99514]",0.2376742460168051
3,64,30,32,tanh,adam,mse,"[113.18002, 112.890724, 111.53624, 111.92624, 112.87735, 112.743935, 112.640915, 112.78251]",0.24619742118588114
3,64,30,32,tanh,adam,huber_loss,"[112.8362, 112.570015, 111.31591, 111.64001, 112.46771, 112.35258, 112.25907, 112.368805]",0.24857628463614334
3,64,30,32,tanh,rmsprop,mse,"[121.23764, 121.1478, 120.44073, 121.47133, 123.272446, 123.28883, 123.381134, 123.65696]",0.19872202089957425
3,64,30,32,tanh,rmsprop,huber_loss,"[119.56121, 119.47294, 118.96316, 119.59585, 120.688095, 120.68993, 120.72564, 120.84183]",0.20774992112657165
3,64,50,16,relu,adam,mse,"[113.87437, 113.69156, 112.70869, 113.04177, 113.84196, 113.77731, 113.728424, 113.81822]",0.23951119085335829
3,64,50,16,relu,adam,huber_loss,"[114.549126, 114.34851, 113.20319, 113.65203, 114.692764, 114.60975, 114.55136, 114.69327]",0.23450126965145623
3,64,50,16,relu,rmsprop,mse,"[120.04552, 119.95744, 119.33218, 120.05494, 121.36876, 121.36573, 121.40347, 121.55802]",0.20535723272332523
3,64,50,16,relu,rmsprop,huber_loss,"[118.01922, 117.947365, 117.56257, 117.90516, 118.53389, 118.52866, 118.53494, 118.57625]",0.21573112184535023
3,64,50,16,tanh,adam,mse,"[125.61517, 125.59982, 124.77731, 126.61752, 129.88937, 129.9829, 130.25542, 130.9375]",0.17784239763881893
3,64,50,16,tanh,adam,huber_loss,"[126.10554, 126.10313, 125.296074, 127.17429, 130.52449, 130.62343, 130.9023, 131.5942]",0.17654531216662642
3,64,50,16,tanh,rmsprop,mse,"[122.82057, 122.74455, 121.94138, 123.458145, 126.04257, 126.108215, 126.31978, 126.84385]",0.18945827681502062
3,64,50,16,tanh,rmsprop,huber_loss,"[119.891945, 119.797134, 119.240875, 119.95083, 121.17738, 121.17988, 121.22385, 121.36607]",0.2060255901644991
3,64,50,32,relu,adam,mse,"[121.84292, 121.77352, 120.78455, 122.09835, 124.61456, 124.63508, 124.77013, 125.25963]",0.19507436902321665
3,64,50,32,relu,adam,huber_loss,"[113.29658, 113.11717, 112.20697, 112.47593, 113.14812, 113.09045, 113.044716, 113.11202]",0.24377091750023588
3,64,50,32,relu,rmsprop,mse,"[120.36113, 120.28225, 119.60543, 120.40447, 121.87215, 121.872116, 121.91869, 122.10544]",0.20362885538904038
3,64,50,32,relu,rmsprop,huber_loss,"[118.74709, 118.66371, 118.23962, 118.70251, 119.50772, 119.50475, 119.52178, 119.588615]",0.212021510151448
3,64,50,32,tanh,adam,mse,"[125.70304, 125.69352, 124.9086, 126.81982, 130.15628, 130.2708, 130.57858, 131.29984]",0.17759999380950353
3,64,50,32,tanh,adam,huber_loss,"[125.44291, 125.43045, 124.68169, 126.379135, 129.3733, 129.45758, 129.6941, 130.2733]",0.17808863618833426
3,64,50,32,tanh,rmsprop,mse,"[121.44957, 121.355606, 120.681854, 121.80045, 123.68335, 123.71395, 123.83394, 124.14217]",0.197333823398595
3,64,50,32,tanh,rmsprop,huber_loss,"[120.84023, 120.746086, 120.12029, 121.0695, 122.676926, 122.69482, 122.780075, 123.01251]",0.20077246244535615
5,32,30,16,relu,adam,mse,"[72.682884, 72.67553, 72.62935, 72.583084, 72.50741, 72.50731, 72.50711, 72.50691]",0.5142138581927872
5,32,30,16,relu,adam,huber_loss,"[73.23285, 73.222946, 73.15775, 73.0911, 72.98041, 72.980194, 72.97977, 72.97935]",0.5108836423257128
5,32,30,16,relu,rmsprop,mse,"[85.432396, 85.43222, 85.43389, 85.435135, 85.4367, 85.4367, 85.4367, 85.4367]",0.4280313127961318
5,32,30,16,relu,rmsprop,huber_loss,"[76.93677, 76.936646, 76.93437, 76.93228, 76.928444, 76.928444, 76.928444, 76.928444]",0.48496509473889127
5,32,30,16,tanh,adam,mse,"[131.54645, 131.59494, 131.06956, 131.83333, 133.70784, 133.7086, 133.72243, 133.84459]",0.16168266169301454
5,32,30,16,tanh,adam,huber_loss,"[131.25803, 131.29099, 130.94455, 131.4189, 132.60861, 132.60849, 132.61272, 132.66168]",0.16218349617830805
5,32,30,16,tanh,rmsprop,mse,"[116.25179, 116.24282, 116.09184, 116.14938, 116.31221, 116.31113, 116.30985, 116.312164]",0.22422672345322892
5,32,30,16,tanh,rmsprop,huber_loss,"[115.62379, 115.622856, 115.58939, 115.59938, 115.63223, 115.63218, 115.6321, 115.632195]",0.2270055724082844
5,32,30,32,relu,adam,mse,"[81.38321, 81.374245, 81.30521, 81.24513, 81.14927, 81.14901, 81.14853, 81.148094]",0.45624503857985443
5,32,30,32,relu,adam,huber_loss,"[80.60031, 80.59003, 80.507645, 80.43578, 80.31699, 80.31665, 80.31598, 80.31535]",0.4617118949866208
5,32,30,32,relu,rmsprop,mse,"[78.51466, 78.51297, 78.501175, 78.48959, 78.471085, 78.471085, 78.47107, 78.471054]",0.47456439726358246
5,32,30,32,relu,rmsprop,huber_loss,"[93.83836, 93.836784, 93.82761, 93.82158, 93.8143, 93.81429, 93.814285, 93.814285]",0.3718911930177504
5,32,30,32,tanh,adam,mse,"[126.80441, 126.827705, 126.35428, 126.85921, 128.11667, 128.11313, 128.11447, 128.18275]",0.1744242229411172
5,32,30,32,tanh,adam,huber_loss,"[132.03734, 132.09344, 131.54298, 132.35516, 134.36719, 134.3685, 134.38396, 134.52162]",0.160451843948649
5,32,30,32,tanh,rmsprop,mse,"[115.83589, 115.832954, 115.77563, 115.79502, 115.85336, 115.85321, 115.85302, 115.85332]",0.22606205843324065
5,32,30,32,tanh,rmsprop,huber_loss,"[115.78317, 115.77967, 115.711334, 115.734184, 115.80348, 115.80325, 115.80298, 115.8034]",0.22631017388681512
5,32,50,16,relu,adam,mse,"[131.64984, 131.72905, 130.85915, 132.54057, 136.44356, 136.48157, 136.63321, 137.24533]",0.16494833609921028
5,32,50,16,relu,adam,huber_loss,"[115.92704, 115.91314, 115.56741, 115.68391, 116.03519, 116.0298, 116.0225, 116.03319]",0.22586902431277137
5,32,50,16,relu,rmsprop,mse,"[91.79728, 91.79612, 91.783325, 91.774864, 91.761475, 91.76147, 91.761444, 91.76143]",0.3856078565018949
5,32,50,16,relu,rmsprop,huber_loss,"[109.4821, 109.48134, 109.46574, 109.46548, 109.470474, 109.47046, 109.470436, 109.470436]",0.2671143707640546
5,32,50,16,tanh,adam,mse,"[115.03032, 115.02227, 114.72606, 114.80307, 115.070305, 115.06645, 115.060524, 115.06677]",0.23014473522178175
5,32,50,16,tanh,adam,huber_loss,"[114.85482, 114.846886, 114.53581, 114.61305, 114.88667, 114.88244, 114.87579, 114.88244]",0.23137463357802088
5,32,50,16,tanh,rmsprop,mse,"[116.01074, 116.00682, 115.905846, 115.939865, 116.04437, 116.043915, 116.0433, 116.04421]",0.2252974019083292
5,32,50,16,tanh,rmsprop,huber_loss,"[115.76902, 115.768425, 115.72111, 115.7347, 115.78131, 115.78122, 115.78107, 115.78124]",0.22635844938894503
5,32,50,32,relu,adam,mse,"[131.41653, 131.46677, 130.81363, 132.04704, 134.85133, 134.86827, 134.94463, 135.26135]",0.16232378903423617
5,32,50,32,relu,adam,huber_loss,"[109.396255, 109.37603, 109.029396, 109.02178, 109.12737, 109.121315, 109.111206, 109.11261]",0.26925954998528157
5,32,50,32,relu,rmsprop,mse,"[115.6206, 115.620384, 115.6016, 115.60687, 115.62496, 115.624954, 115.62492, 115.624954]",0.22700796998689712
5,32,50,32,relu,rmsprop,huber_loss,"[111.36251, 111.36199, 111.35248, 111.353195, 111.35797, 111.35797, 111.357956, 111.35797]",0.25448756038513637
5,32,50,32,tanh,adam,mse,"[114.50866, 114.499176, 114.16451, 114.2413, 114.52252, 114.51755, 114.50972, 114.51694]",0.23380430055449825
5,32,50,32,tanh,adam,huber_loss,"[115.1215, 115.11671, 114.814156, 114.890785, 115.16501, 115.16115, 115.154854, 115.161224]",0.2295695615871933
5,32,50,32,tanh,rmsprop,mse,"[115.86756, 115.86432, 115.79701, 115.81985, 115.888565, 115.88837, 115.888084, 115.8885]",0.22592513234690717
5,32,50,32,tanh,rmsprop,huber_loss,"[115.68347, 115.68204, 115.657646, 115.666, 115.690544, 115.690506, 115.69048, 115.69053]",0.22672719770700628
5,50,30,16,relu,adam,mse,"[87.39872, 87.37865, 87.1872, 87.04744, 86.82657, 86.82471, 86.82107, 86.81807]",0.41757500550414933
5,50,30,16,relu,adam,huber_loss,"[87.60582, 87.59142, 87.42866, 87.31264, 87.12684, 87.125534, 87.12291, 87.12078]",0.4157460576980704
5,50,30,16,relu,rmsprop,mse,"[93.04532, 93.04371, 93.02454, 93.01293, 92.99558, 92.99556, 92.99553, 92.99549]",0.3773198778360391
5,50,30,16,relu,rmsprop,huber_loss,"[81.567314, 81.56679, 81.566895, 81.56727, 81.56994, 81.56994, 81.56994, 81.56995]",0.45391748439513124
5,50,30,16,tanh,adam,mse,"[110.47522, 110.465775, 110.16704, 110.1731, 110.29592, 110.29181, 110.28445, 110.28624]",0.2615699095530723
5,50,30,16,tanh,adam,huber_loss,"[112.26332, 112.25784, 111.95778, 111.98795, 112.16523, 112.1613, 112.15425, 112.15751]",0.24925242312935367
5,50,30,16,tanh,rmsprop,mse,"[115.830025, 115.82856, 115.76979, 115.78789, 115.846855, 115.84671, 115.84649, 115.84677]",0.2260895981111634
5,50,30,16,tanh,rmsprop,huber_loss,"[115.57517, 115.57539, 115.574814, 115.5747, 115.575134, 115.575134, 115.575134, 115.575134]",0.2271981126051576
5,50,30,32,relu,adam,mse,"[107.64066, 107.62886, 107.33586, 107.305695, 107.34864, 107.34456, 107.337, 107.336754]",0.28101596820355296
5,50,30,32,relu,adam,huber_loss,"[87.693, 87.67609, 87.51326, 87.39568, 87.20828, 87.20692, 87.20425, 87.20206]",0.4151922635927793
5,50,30,32,relu,rmsprop,mse,"[108.279686, 108.27844, 108.244415, 108.24178, 108.24897, 108.24891, 108.24881, 108.24882]",0.2752688201486476
5,50,30,32,relu,rmsprop,huber_loss,"[104.65372, 104.652405, 104.63264, 104.628235, 104.62626, 104.626236, 104.626205, 104.62619]",0.2995117761336623
5,50,30,32,tanh,adam,mse,"[109.77411, 109.76311, 109.375496, 109.37026, 109.50264, 109.49578, 109.48312, 109.485146]",0.26678351862337635
5,50,30,32,tanh,adam,huber_loss,"[109.885345, 109.87071, 109.47357, 109.47129, 109.611115, 109.6037, 109.590485, 109.59283]",0.26607152487687424
5,50,30,32,tanh,rmsprop,mse,"[115.98295, 115.9802, 115.88502, 115.91574, 116.01305, 116.01265, 116.01207, 116.012856]",0.22542078604871435
5,50,30,32,tanh,rmsprop,huber_loss,"[115.80973, 115.80645, 115.75252, 115.77153, 115.82676, 115.826614, 115.82645, 115.82674]",0.2261772884865864
5,50,50,16,relu,adam,mse,"[120.97138, 120.97617, 120.665184, 120.85573, 121.37982, 121.3766, 121.37274, 121.388824]",0.20238285572742337
5,50,50,16,relu,adam,huber_loss,"[114.40798, 114.40217, 114.1758, 114.22629, 114.414856, 114.41259, 114.40898, 114.41223]",0.23435000738656772
5,50,50,16,relu,rmsprop,mse,"[115.828156, 115.82647, 115.767876, 115.78611, 115.84445, 115.8443, 115.844086, 115.84436]",0.22609908318528926
5,50,50,16,relu,rmsprop,huber_loss,"[115.61549, 115.61468, 115.597946, 115.60321, 115.61964, 115.61963, 115.61961, 115.61964]",0.22702980179595864
5,50,50,16,tanh,adam,mse,"[120.97031, 120.975136, 120.63926, 120.84339, 121.404884, 121.40123, 121.396576, 121.414635]",0.20236955323895023
5,50,50,16,tanh,adam,huber_loss,"[121.33684, 121.3486, 120.96993, 121.19436, 121.83405, 121.82973, 121.82328, 121.84532]",0.20063779514688057
5,50,50,16,tanh,rmsprop,mse,"[115.856026, 115.85328, 115.787384, 115.80913, 115.87617, 115.87596, 115.8757, 115.87609]",0.22597655966948987
5,50,50,16,tanh,rmsprop,huber_loss,"[115.85163, 115.84838, 115.78361, 115.80564, 115.871765, 115.87156, 115.87131, 115.8717]",0.22599569123763713
5,50,50,32,relu,adam,mse,"[125.31841, 125.33573, 124.974464, 125.31053, 126.18053, 126.177986, 126.1769, 126.21172]",0.1818787854897756
5,50,50,32,relu,adam,huber_loss,"[115.69603, 115.69393, 115.49476, 115.55113, 115.745094, 115.743454, 115.7408, 115.74385]",0.2268171479521707
5,50,50,32,relu,rmsprop,mse,"[115.75458, 115.75324, 115.71205, 115.72489, 115.765594, 115.76553, 115.76542, 115.76556]",0.22641927541118606
5,50,50,32,relu,rmsprop,huber_loss,"[115.602806, 115.602615, 115.58945, 115.592896, 115.60489, 115.60488, 115.604866, 115.60488]",0.22708569074004106
5,50,50,32,tanh,adam,mse,"[121.80632, 121.81912, 121.35516, 121.65265, 122.47567, 122.46924, 122.46068, 122.49694]",0.1982935738568807
5,50,50,32,tanh,adam,huber_loss,"[121.82425, 121.836426, 121.367905, 121.67167, 122.505615, 122.49905, 122.4905, 122.52792]",0.19819574831180317
5,50,50,32,tanh,rmsprop,mse,"[115.828354, 115.826126, 115.766174, 115.78558, 115.84616, 115.846, 115.84578, 115.84609]",0.22609781799372705
5,50,50,32,tanh,rmsprop,huber_loss,"[115.66998, 115.66907, 115.6471, 115.65407, 115.675896, 115.675865, 115.67584, 115.67588]",0.22678669624119346
5,64,30,16,relu,adam,mse,"[108.788734, 108.77821, 108.41111, 108.39018, 108.4816, 108.475464, 108.46386, 108.46457]",0.2734989042555442
5,64,30,16,relu,adam,huber_loss,"[92.75908, 92.735245, 92.44136, 92.26711, 92.002235, 91.9979, 91.98924, 91.98308]",0.3826155456779087
5,64,30,16,relu,rmsprop,mse,"[104.7741, 104.77361, 104.763725, 104.761604, 104.76072, 104.76071, 104.7607, 104.7607]",0.2986327134115683
5,64,30,16,relu,rmsprop,huber_loss,"[102.33811, 102.33693, 102.321915, 102.317184, 102.31299, 102.31297, 102.31295, 102.31294]",0.3149981127956733
5,64,30,16,tanh,adam,mse,"[106.97287, 106.95941, 106.649025, 106.60854, 106.635826, 106.63119, 106.622574, 106.621826]",0.2857041519436885
5,64,30,16,tanh,adam,huber_loss,"[106.89013, 106.87448, 106.53465, 106.48918, 106.51641, 106.510796, 106.500435, 106.499466]",0.2864595689006756
5,64,30,16,tanh,rmsprop,mse,"[116.06933, 116.06417, 115.95122, 115.99074, 116.10887, 116.10829, 116.10753, 116.10873]",0.22503807484376132
5,64,30,16,tanh,rmsprop,huber_loss,"[115.67078, 115.66984, 115.647804, 115.654915, 115.67679, 115.676765, 115.67673, 115.67678]",0.22678296536207165
5,64,30,32,relu,adam,mse,"[118.674484, 118.68145, 118.23505, 118.42937, 119.027756, 119.02071, 119.00933, 119.03222]",0.21306615001964782
5,64,30,32,relu,adam,huber_loss,"[88.9549, 88.93927, 88.7669, 88.64819, 88.45865, 88.45716, 88.45416, 88.45178]",0.4068021492524707
5,64,30,32,relu,rmsprop,mse,"[114.80533, 114.804276, 114.76953, 114.7781, 114.808495, 114.80845, 114.808365, 114.80845]",0.2314401816781781
5,64,30,32,relu,rmsprop,huber_loss,"[100.153656, 100.153145, 100.14666, 100.14418, 100.14137, 100.14137, 100.141365, 100.141365]",0.3295565440587971
5,64,30,32,tanh,adam,mse,"[106.856735, 106.845085, 106.51475, 106.46983, 106.49557, 106.490456, 106.48065, 106.479706]",0.2866082821413046
5,64,30,32,tanh,adam,huber_loss,"[106.94231, 106.92888, 106.61862, 106.577736, 106.60422, 106.59957, 106.59095, 106.59019]",0.2859129798196091
5,64,30,32,tanh,rmsprop,mse,"[115.903015, 115.900955, 115.82395, 115.84812, 115.926056, 115.9258, 115.925415, 115.92591]",0.22577172479234717
5,64,30,32,tanh,rmsprop,huber_loss,"[115.66406, 115.66315, 115.64277, 115.64935, 115.66964, 115.66962, 115.669586, 115.66963]",0.22681206749493849
5,64,50,16,relu,adam,mse,"[110.43578, 110.428116, 110.16674, 110.171394, 110.27784, 110.27471, 110.269066, 110.27041]",0.2616877336192446
5,64,50,16,relu,adam,huber_loss,"[110.61377, 110.604164, 110.26133, 110.26996, 110.415085, 110.40974, 110.40008, 110.40254]",0.26078769654400535
5,64,50,16,relu,rmsprop,mse,"[115.710045, 115.70902, 115.67876, 115.68798, 115.71766, 115.71761, 115.71756, 115.71763]",0.2266129879151204
5,64,50,16,relu,rmsprop,huber_loss,"[115.07148, 115.07121, 115.06515, 115.066734, 115.07209, 115.07209, 115.07209, 115.07209]",0.22963052152386587
5,64,50,16,tanh,adam,mse,"[117.371124, 117.37129, 117.03261, 117.15872, 117.55651, 117.552124, 117.54516, 117.55636]",0.21915370743826088
5,64,50,16,tanh,adam,huber_loss,"[118.19323, 118.194756, 117.78566, 117.95805, 118.48151, 118.47531, 118.46577, 118.48413]",0.21532629549631133
5,64,50,16,tanh,rmsprop,mse,"[115.8778, 115.87496, 115.80245, 115.82631, 115.89997, 115.899734, 115.89941, 115.89987]",0.22588269042137885
5,64,50,16,tanh,rmsprop,huber_loss,"[115.68329, 115.68152, 115.657, 115.665764, 115.690674, 115.69064, 115.690605, 115.69067]",0.22672808233529093
5,64,50,32,relu,adam,mse,"[110.9358, 110.92749, 110.64196, 110.65376, 110.783966, 110.78025, 110.77362, 110.77559]",0.2583499723950537
5,64,50,32,relu,adam,huber_loss,"[111.03415, 111.02789, 110.724434, 110.73716, 110.87832, 110.87425, 110.866745, 110.868996]",0.2577302754616584
5,64,50,32,relu,rmsprop,mse,"[115.6755, 115.67488, 115.65239, 115.65911, 115.68098, 115.68095, 115.68092, 115.68096]",0.22676280052939674
5,64,50,32,relu,rmsprop,huber_loss,"[115.673454, 115.67266, 115.64898, 115.6563, 115.6796, 115.67958, 115.67955, 115.67959]",0.22677249666293753
5,64,50,32,tanh,adam,mse,"[117.70564, 117.71002, 117.31503, 117.46435, 117.941795, 117.9361, 117.92656, 117.941986]",0.21761098206360452
5,64,50,32,tanh,adam,huber_loss,"[118.07452, 118.07283, 117.6802, 117.847534, 118.3463, 118.34041, 118.331764, 118.34887]",0.2158777517993204
5,64,50,32,tanh,rmsprop,mse,"[115.88024, 115.876686, 115.80513, 115.8296, 115.902855, 115.90261, 115.902306, 115.90277]",0.22587058450439887
5,64,50,32,tanh,rmsprop,huber_loss,"[115.595505, 115.59567, 115.59126, 115.5922, 115.596306, 115.596306, 115.596306, 115.5963]",0.22710948630185118
7,32,30,16,relu,adam,mse,"[72.41334, 72.413315, 72.412605, 72.41187, 72.41036, 72.41036, 72.41036, 72.41036]",0.5152238531110807
7,32,30,16,relu,adam,huber_loss,"[73.47968, 73.47965, 73.47794, 73.47621, 73.47265, 73.47265, 73.47265, 73.47263]",0.5081030764486427
7,32,30,16,relu,rmsprop,mse,"[88.1453, 88.14531, 88.145164, 88.14508, 88.144844, 88.144844, 88.144844, 88.144844]",0.40989098554691733
7,32,30,16,relu,rmsprop,huber_loss,"[84.57, 84.570015, 84.57004, 84.570045, 84.570045, 84.570045, 84.570045, 84.570045]",0.4338244532291988
7,32,30,16,tanh,adam,mse,"[130.71167, 130.72545, 130.63765, 130.70679, 130.94574, 130.94565, 130.94528, 130.94681]",0.16330179641256856
7,32,30,16,tanh,adam,huber_loss,"[130.19232, 130.20024, 130.14906, 130.18776, 130.32262, 130.3226, 130.32246, 130.32295]",0.16460108703831128
7,32,30,16,tanh,rmsprop,mse,"[115.57537, 115.57547, 115.57367, 115.57402, 115.57571, 115.57571, 115.57571, 115.57571]",0.22719822493870395
7,32,30,16,tanh,rmsprop,huber_loss,"[115.18968, 115.18973, 115.18865, 115.188866, 115.18983, 115.18982, 115.18982, 115.18983]",0.22894240391747805
7,32,30,32,relu,adam,mse,"[81.6257, 81.62558, 81.619255, 81.61401, 81.603905, 81.603905, 81.6039, 81.6039]",0.4536348839199098
7,32,30,32,relu,adam,huber_loss,"[76.47687, 76.47685, 76.47514, 76.47355, 76.47032, 76.47032, 76.47032, 76.47032]",0.4880355946645589
7,32,30,32,relu,rmsprop,mse,"[75.6336, 75.6336, 75.63361, 75.63362, 75.63366, 75.63366, 75.63366, 75.63366]",0.49365144397186256
7,32,30,32,relu,rmsprop,huber_loss,"[77.436264, 77.43627, 77.43627, 77.43629, 77.43623, 77.43623, 77.43623, 77.43623]",0.48158339378676723
7,32,30,32,tanh,adam,mse,"[129.09335, 129.10396, 129.03249, 129.08391, 129.26295, 129.2629, 129.26263, 129.26355]",0.16745468244996786
7,32,30,32,tanh,adam,huber_loss,"[132.10773, 132.11781, 132.05542, 132.10884, 132.29057, 132.29053, 132.29036, 132.2912]",0.1596770757151547
7,32,30,32,tanh,rmsprop,mse,"[115.56053, 115.560555, 115.55977, 115.559944, 115.56068, 115.56068, 115.56068, 115.56068]",0.22726451903433426
7,32,30,32,tanh,rmsprop,huber_loss,"[115.09656, 115.0965, 115.09716, 115.09707, 115.0965, 115.0965, 115.0965, 115.0965]",0.229456413391786
7,32,50,16,relu,adam,mse,"[94.3943, 94.39446, 94.379944, 94.37245, 94.36008, 94.36006, 94.36004, 94.36003]",0.36821393455646056
7,32,50,16,relu,adam,huber_loss,"[122.2002, 122.2031, 122.175224, 122.18803, 122.23468, 122.234665, 122.23461, 122.2347]",0.19719337041429097
7,32,50,16,relu,rmsprop,mse,"[115.57014, 115.570435, 115.56996, 115.56985, 115.570206, 115.570206, 115.570206, 115.570206]",0.22722037618010527
7,32,50,16,relu,rmsprop,huber_loss,"[112.06226, 112.06233, 112.06169, 112.061714, 112.06207, 112.06207, 112.06207, 112.06207]",0.24977228155765616
7,32,50,16,tanh,adam,mse,"[114.74868, 114.75116, 114.72155, 114.72562, 114.75024, 114.75022, 114.750145, 114.75018]",0.23181410494790078
7,32,50,16,tanh,adam,huber_loss,"[112.58444, 112.5858, 112.56669, 112.567825, 112.57959, 112.579575, 112.57954, 112.57955]",0.2463177493033205
7,32,50,16,tanh,rmsprop,mse,"[115.584366, 115.58446, 115.5827, 115.58306, 115.584694, 115.584694, 115.584694, 115.584694]",0.22715749203327135
7,32,50,16,tanh,rmsprop,huber_loss,"[115.57835, 115.57832, 115.5782, 115.57826, 115.578384, 115.578384, 115.578384, 115.578384]",0.22718335113155452
7,32,50,32,relu,adam,mse,"[126.55653, 126.56119, 126.51943, 126.5499, 126.64614, 126.64611, 126.646034, 126.64637]",0.17739417139774835
7,32,50,32,relu,adam,huber_loss,"[127.3405, 127.349945, 127.26508, 127.33002, 127.5337, 127.53357, 127.53329, 127.53471]",0.17369353548328337
7,32,50,32,relu,rmsprop,mse,"[109.24523, 109.24531, 109.245056, 109.245026, 109.245094, 109.245094, 109.245094, 109.245094]",0.2686308680389997
7,32,50,32,relu,rmsprop,huber_loss,"[103.583084, 103.58309, 103.5833, 103.583336, 103.583374, 103.583374, 103.583374, 103.583374]",0.30653531640581677
7,32,50,32,tanh,adam,mse,"[112.949875, 112.95189, 112.92741, 112.929054, 112.94493, 112.944916, 112.94486, 112.944885]",0.24387756347761383
7,32,50,32,tanh,adam,huber_loss,"[113.72013, 113.72178, 113.698784, 113.7012, 113.71795, 113.71794, 113.7179, 113.71792]",0.2387080931616992
7,32,50,32,tanh,rmsprop,mse,"[115.58577, 115.58593, 115.58369, 115.5841, 115.586174, 115.586174, 115.58616, 115.586174]",0.22715153682146416
7,32,50,32,tanh,rmsprop,huber_loss,"[115.5789, 115.57891, 115.57867, 115.57871, 115.57895, 115.57895, 115.57895, 115.57895]",0.22718094242657308
7,50,30,16,relu,adam,mse,"[102.84613, 102.84736, 102.826, 102.82028, 102.81502, 102.815, 102.81497, 102.81495]",0.3116249786453916
7,50,30,16,relu,adam,huber_loss,"[88.79351, 88.793655, 88.78983, 88.787346, 88.78249, 88.78249, 88.78249, 88.78249]",0.405599582280378
7,50,30,16,relu,rmsprop,mse,"[72.1773, 72.1773, 72.17729, 72.17728, 72.17722, 72.17722, 72.17722, 72.17722]",0.5167910987903328
7,50,30,16,relu,rmsprop,huber_loss,"[97.00463, 97.00466, 97.00452, 97.004456, 97.004326, 97.004326, 97.004326, 97.004326]",0.35057929658118125
